Client_ID,Client_Type,Client_Verification,Client_Location,Cargo_ID,Cargo_Type,Cargo_Value,Cargo_Weight,Cargo_Risk,Transporter,Route,Border_Point,GPS_Location,KRA_Lock,KRA_Penalty,Incident_Type,Incident_Location,Incident_Report_Date,Estimated_Loss
8374,Business,Verified,Kisumu,533506,Textiles,956214.6335,8471.636967,Medium,Transporter_C,Nairobi-Kisumu,Malaba,At Customs,TRUE,100000,Damage,Transit,2/23/2024,102611.8303
2948,Business,Verified,Eldoret,290586,Electronics,171270.9789,4083.856177,High,Transporter_A,Nairobi-Kisumu,Busia,Delivered,TRUE,50000,Theft,Warehouse,1/17/2024,42122.20714
1770,Individual,Verified,Nairobi,791996,Textiles,183664.4143,5108.675107,High,Transporter_B,Mombasa-Nairobi,Namanga,At Customs,TRUE,100000,None,N/A,,-2096.708022
4224,Business,Unverified,Kisumu,113369,Textiles,561723.5599,1836.663616,Medium,Transporter_A,Mombasa-Nairobi,Namanga,Delivered,FALSE,10000,None,N/A,,-3096.936196
1529,Business,Verified,Mombasa,675463,Machinery,653539.8784,9349.386384,High,Transporter_A,Mombasa-Kampala,Namanga,Delivered,TRUE,100000,None,N/A,,813.6144453
4590,Business,Unverified,Kisumu,385389,Machinery,906748.3131,144.2071914,Medium,Transporter_B,Nairobi-Kisumu,Busia,At Customs,TRUE,10000,Theft,Transit,11/29/2023,64765.05179
6585,Business,Unverified,Nakuru,998534,Electronics,413215.272,4924.876009,Low,Transporter_C,Mombasa-Kampala,Namanga,In Transit,TRUE,50000,Theft,Border,4/10/2024,93544.4094
7097,Business,Verified,Nakuru,654661,Electronics,419780.5739,7100.243671,Medium,Transporter_B,Nairobi-Kisumu,Taveta,In Transit,TRUE,100000,Damage,Warehouse,11/10/2023,13485.13329
6578,Business,Verified,Mombasa,601288,Machinery,177032.0776,3865.671563,High,Transporter_C,Mombasa-Nairobi,Busia,At Customs,TRUE,50000,Theft,Border,8/8/2024,81750.28677
1522,Business,Verified,Mombasa,951965,Electronics,688516.1155,6768.934822,Low,Transporter_B,Mombasa-Kampala,Taveta,In Transit,TRUE,10000,None,N/A,,-1616.034609
1159,Business,Verified,Nairobi,762342,Textiles,692610.3613,5618.815705,Low,Transporter_C,Nairobi-Kisumu,Namanga,In Transit,TRUE,100000,None,N/A,,357.7307415
4340,Business,Verified,Nairobi,240921,Vehicle,757184.6088,5134.517806,High,Transporter_B,Mombasa-Nairobi,Malaba,In Transit,FALSE,50000,Damage,Warehouse,8/28/2024,61308.24852
6575,Individual,Verified,Nakuru,705134,Machinery,136285.556,7690.971129,Low,Transporter_C,Nairobi-Kisumu,Busia,At Customs,TRUE,50000,None,N/A,,-285.3609684
4983,Business,Unverified,Nakuru,199427,Machinery,634783.4822,323.6202717,Medium,Transporter_C,Nairobi-Eldoret,Namanga,Delivered,TRUE,10000,None,N/A,,171.1772831
8470,Business,Verified,Nairobi,380301,Machinery,-12802.95532,8377.399902,High,Transporter_C,Mombasa-Kampala,Busia,Delivered,TRUE,100000,Theft,Transit,8/16/2024,31242.62459
7941,Business,Verified,Kisumu,282185,Machinery,878698.5302,570.3937766,High,Transporter_B,Nairobi-Eldoret,Namanga,Delivered,TRUE,50000,Damage,Border,12/12/2023,22492.41739
3120,Business,Verified,Nakuru,595019,Electronics,283149.8749,2222.437081,Low,Transporter_C,Mombasa-Nairobi,Taveta,Delivered,FALSE,100000,Theft,Transit,6/27/2024,52151.29996
2495,Business,Verified,Nairobi,511193,Machinery,1001943.174,5440.208061,Low,Transporter_A,Nairobi-Eldoret,Namanga,At Customs,TRUE,0,Theft,Transit,4/2/2024,34214.68824
5434,Individual,Verified,Kisumu,423227,Electronics,242237.018,7838.002251,High,Transporter_B,Nairobi-Eldoret,Malaba,In Transit,TRUE,50000,None,N/A,,79.31047147
6619,Individual,Verified,Nakuru,568084,Electronics,118554.8769,4741.387082,High,Transporter_A,Nairobi-Kisumu,Malaba,In Transit,FALSE,100000,None,N/A,,1855.122898
1281,Individual,Verified,Eldoret,857655,Textiles,69308.91621,4510.099132,Low,Transporter_B,Nairobi-Eldoret,Taveta,At Customs,TRUE,10000,Damage,Transit,12/12/2023,18404.64199
1232,Individual,Verified,Mombasa,451420,Machinery,31817.88926,3621.942988,High,Transporter_B,Mombasa-Kampala,Namanga,In Transit,TRUE,50000,None,N/A,,767.8105306
1521,Individual,Verified,Kisumu,449898,Electronics,704495.2418,1740.676546,Medium,Transporter_B,Mombasa-Nairobi,Namanga,In Transit,TRUE,10000,Damage,Border,2/22/2024,21197.26202
7136,Business,Verified,Kisumu,887221,Vehicle,680858.8286,40.57160395,Low,Transporter_C,Mombasa-Kampala,Malaba,At Customs,TRUE,10000,Theft,Border,4/19/2024,9408.151057
1236,Individual,Verified,Kisumu,798394,Vehicle,617344.4844,2940.79789,Low,Transporter_A,Mombasa-Kampala,Busia,Unknown,FALSE,100000,None,N/A,,2280.105069
4170,Business,Verified,Kisumu,387136,Vehicle,689321.081,8704.329781,High,Transporter_C,Mombasa-Kampala,Busia,In Transit,TRUE,50000,Fraud,Transit,3/22/2024,38356.16578
7420,Business,Unverified,Nakuru,855044,Machinery,555727.302,6337.578156,Low,Transporter_B,Nairobi-Eldoret,Busia,Delivered,TRUE,10000,None,N/A,,986.5347979
1717,Business,Verified,Eldoret,702119,Machinery,1011592.652,782.0472926,High,Transporter_A,Nairobi-Eldoret,Busia,In Transit,TRUE,0,None,N/A,,1595.417101
5408,Business,Verified,Nakuru,355519,Electronics,900047.404,1577.171808,Medium,Transporter_B,Nairobi-Eldoret,Busia,In Transit,TRUE,0,None,N/A,,-413.6916367
5567,Business,Verified,Eldoret,613955,Machinery,154926.1677,832.0118328,Medium,Transporter_B,Nairobi-Eldoret,Namanga,At Customs,TRUE,10000,Theft,Warehouse,12/31/2023,23245.44355
1060,Business,Verified,Eldoret,370065,Machinery,270294.4656,2994.055149,Medium,Transporter_A,Nairobi-Kisumu,Busia,In Transit,TRUE,100000,None,N/A,,1246.091898
1606,Individual,Verified,Nakuru,746704,Machinery,45439.76398,5344.139024,Medium,Transporter_C,Nairobi-Eldoret,Busia,In Transit,TRUE,10000,Fraud,Transit,12/15/2023,39158.53647
8000,Business,Verified,Nakuru,484062,Machinery,353506.2782,581.3812391,High,Transporter_A,Nairobi-Eldoret,Malaba,In Transit,FALSE,0,Theft,Warehouse,2/10/2024,42280.3036
6696,Individual,Unverified,Nairobi,355644,Machinery,695158.5017,3237.845017,Low,Transporter_A,Nairobi-Eldoret,Malaba,Unknown,TRUE,50000,Theft,Transit,4/3/2024,24770.6094
7361,Individual,Verified,Nakuru,910369,Textiles,958574.4124,4062.543949,Low,Transporter_C,Nairobi-Kisumu,Busia,At Customs,FALSE,10000,None,N/A,,2656.053607
1671,Business,Verified,Nairobi,834404,Vehicle,820634.752,587.7151873,High,Transporter_C,Nairobi-Kisumu,Taveta,In Transit,TRUE,0,None,N/A,,2563.793623
6056,Business,Verified,Nairobi,746520,Furniture,59293.76268,8659.810706,Medium,Transporter_A,Mombasa-Nairobi,Malaba,In Transit,TRUE,0,None,N/A,,1497.843642
8938,Business,Verified,Mombasa,880534,Textiles,292653.2364,3367.629768,Low,Transporter_B,Nairobi-Kisumu,Taveta,Unknown,TRUE,50000,Damage,Transit,10/23/2024,765.2928863
7160,Business,Verified,Nakuru,875344,Machinery,194742.3602,8537.093817,Low,Transporter_A,Nairobi-Kisumu,Taveta,At Customs,TRUE,50000,None,N/A,,1956.02981
1383,Business,Verified,Nakuru,301109,Machinery,736044.6317,1965.426307,High,Transporter_B,Mombasa-Kampala,Namanga,At Customs,TRUE,10000,None,N/A,,-1718.499734
8081,Business,Verified,Eldoret,413269,Vehicle,554936.1201,9136.58396,Low,Transporter_B,Nairobi-Eldoret,Taveta,In Transit,TRUE,100000,None,N/A,,724.6232782
5748,Business,Verified,Nairobi,788316,Vehicle,902834.8912,6768.821599,Low,Transporter_B,Mombasa-Nairobi,Busia,In Transit,FALSE,50000,None,N/A,,561.3746693
3494,Business,Verified,Nairobi,210159,Vehicle,315728.5912,6811.42629,Low,Transporter_B,Mombasa-Kampala,Namanga,In Transit,FALSE,50000,Theft,Border,8/12/2024,27796.879
7269,Business,Verified,Nakuru,320651,Textiles,28863.48289,9433.01376,Medium,Transporter_C,Mombasa-Nairobi,Taveta,At Customs,FALSE,50000,Damage,Border,9/17/2024,86876.02785
5529,Business,Verified,Nakuru,585798,Furniture,882542.9919,7856.079091,High,Transporter_C,Nairobi-Kisumu,Malaba,In Transit,FALSE,50000,Damage,Transit,3/22/2024,58619.79775
2695,Business,Verified,Eldoret,640076,Furniture,51573.05672,5426.856579,High,Transporter_B,Nairobi-Kisumu,Busia,In Transit,TRUE,50000,Theft,Warehouse,4/17/2024,7417.389258
1946,Business,Unverified,Eldoret,717027,Furniture,785920.3902,7297.473928,High,Transporter_B,Nairobi-Eldoret,Namanga,At Customs,FALSE,100000,None,N/A,,327.3538992
9561,Business,Verified,Mombasa,635917,Machinery,159521.753,8176.203268,Low,Transporter_B,Nairobi-Kisumu,Namanga,In Transit,TRUE,10000,None,N/A,,-395.6614469
5225,Individual,Verified,Nakuru,492235,Electronics,731598.7753,6352.596173,High,Transporter_B,Nairobi-Eldoret,Busia,Unknown,TRUE,50000,Theft,Transit,11/21/2023,37977.18732
9567,Business,Verified,Eldoret,186842,Vehicle,950497.0561,7924.40969,Low,Transporter_A,Mombasa-Kampala,Namanga,In Transit,TRUE,100000,None,N/A,,-1271.759291
1187,Business,Unverified,Eldoret,511610,Machinery,297625.5516,5281.883331,High,Transporter_B,Mombasa-Kampala,Taveta,Delivered,TRUE,0,Fraud,Border,2/11/2024,17369.96175
8212,Individual,Verified,Eldoret,692397,Electronics,284889.1543,4917.676871,Low,Transporter_B,Nairobi-Kisumu,Busia,In Transit,FALSE,50000,Theft,Border,8/18/2024,59661.0915
9476,Business,Unverified,Eldoret,165738,Textiles,913355.8691,3732.896532,High,Transporter_C,Nairobi-Kisumu,Namanga,At Customs,FALSE,50000,None,N/A,,-1229.10436
8522,Individual,Unverified,Kisumu,795951,Electronics,170603.1739,9614.316772,Medium,Transporter_C,Mombasa-Kampala,Malaba,In Transit,FALSE,0,None,N/A,,-401.8515212
8943,Business,Verified,Eldoret,912049,Vehicle,597269.4264,5455.848708,Low,Transporter_A,Nairobi-Eldoret,Busia,In Transit,TRUE,10000,None,N/A,,-2586.985583
3953,Business,Verified,Nairobi,517528,Furniture,588002.8882,4589.420655,High,Transporter_B,Nairobi-Eldoret,Namanga,In Transit,FALSE,50000,Theft,Border,4/2/2024,68617.26399
9432,Business,Verified,Eldoret,760667,Machinery,355088.2572,5462.063925,Low,Transporter_C,Nairobi-Eldoret,Namanga,In Transit,TRUE,50000,None,N/A,,-236.9137861
5595,Business,Verified,Kisumu,709551,Furniture,658715.8209,6494.157754,Medium,Transporter_A,Mombasa-Nairobi,Namanga,In Transit,TRUE,10000,Theft,Border,4/5/2024,71945.33286
2619,Business,Verified,Eldoret,106387,Textiles,953071.1144,4126.181253,Medium,Transporter_A,Mombasa-Kampala,Taveta,At Customs,FALSE,100000,Fraud,Border,3/6/2024,73437.95705
5079,Business,Verified,Eldoret,748416,Electronics,650400.9762,7209.367603,Low,Transporter_C,Mombasa-Kampala,Taveta,At Customs,TRUE,100000,None,N/A,,-1261.273398
6041,Business,Verified,Nairobi,608173,Electronics,392253.3432,5585.234097,Low,Transporter_A,Mombasa-Nairobi,Busia,Delivered,TRUE,10000,Theft,Border,5/28/2024,66830.4449
1336,Business,Unverified,Kisumu,198975,Furniture,945820.7719,2844.623963,Medium,Transporter_A,Mombasa-Kampala,Malaba,Unknown,TRUE,10000,Theft,Warehouse,3/13/2024,100070.8877
8790,Individual,Verified,Nairobi,562715,Vehicle,745989.4381,5179.077107,High,Transporter_B,Mombasa-Kampala,Malaba,Unknown,TRUE,50000,Theft,Border,1/2/2024,64426.903
8812,Business,Verified,Nakuru,730004,Vehicle,951640.7237,7124.059245,High,Transporter_C,Mombasa-Kampala,Busia,At Customs,TRUE,50000,None,N/A,,809.6151334
4335,Individual,Unverified,Nairobi,257499,Vehicle,710486.7808,9813.940042,Low,Transporter_B,Mombasa-Kampala,Busia,In Transit,TRUE,10000,Damage,Border,8/2/2024,28318.43106
2925,Business,Verified,Mombasa,366978,Electronics,552090.0704,9811.436768,Medium,Transporter_A,Mombasa-Nairobi,Namanga,At Customs,TRUE,10000,Theft,Transit,1/31/2024,20023.94147
1193,Individual,Verified,Nakuru,243285,Electronics,439131.5145,3926.076182,Medium,Transporter_A,Nairobi-Eldoret,Taveta,In Transit,TRUE,10000,None,N/A,,-641.5727386
5005,Business,Verified,Eldoret,267086,Textiles,830964.8949,9058.305775,Medium,Transporter_A,Mombasa-Nairobi,Taveta,In Transit,FALSE,10000,None,N/A,,363.4950704
7763,Business,Verified,Mombasa,599989,Vehicle,480704.9978,-72.89953591,High,Transporter_B,Nairobi-Kisumu,Namanga,In Transit,TRUE,100000,Theft,Border,4/10/2024,71256.43141
9558,Business,Verified,Nakuru,492467,Vehicle,382513.5032,941.1443483,Medium,Transporter_B,Mombasa-Kampala,Taveta,At Customs,FALSE,0,Damage,Transit,7/13/2024,64915.18659
2528,Individual,Verified,Nairobi,740143,Machinery,-1357.05147,9965.874149,High,Transporter_C,Nairobi-Eldoret,Malaba,At Customs,FALSE,50000,Fraud,Warehouse,1/11/2024,39143.69717
2678,Business,Unverified,Eldoret,740042,Machinery,729055.6865,531.4176967,High,Transporter_B,Nairobi-Eldoret,Namanga,At Customs,TRUE,50000,Fraud,Transit,1/24/2024,16987.94976
3143,Business,Verified,Nairobi,111683,Textiles,11949.33761,8998.942192,Medium,Transporter_C,Nairobi-Kisumu,Namanga,Delivered,TRUE,10000,None,N/A,,-507.3370938
1488,Business,Verified,Nakuru,168858,Electronics,885095.3971,8292.187039,Low,Transporter_A,Nairobi-Kisumu,Namanga,Unknown,TRUE,10000,None,N/A,,12.49060341
2646,Individual,Verified,Mombasa,666922,Furniture,482370.2266,6050.760859,Low,Transporter_B,Nairobi-Kisumu,Malaba,In Transit,TRUE,10000,None,N/A,,554.0422952
8531,Business,Unverified,Nairobi,261825,Vehicle,863988.7262,2962.280055,Low,Transporter_C,Mombasa-Nairobi,Namanga,Delivered,FALSE,100000,Theft,Border,4/3/2024,54279.28904
1389,Business,Verified,Nakuru,441576,Furniture,188412.9993,2171.998116,Low,Transporter_B,Mombasa-Kampala,Namanga,Delivered,TRUE,10000,None,N/A,,704.5908196
8519,Business,Verified,Nairobi,294798,Furniture,509386.3412,5786.565257,High,Transporter_B,Mombasa-Nairobi,Busia,In Transit,TRUE,10000,Fraud,Border,8/16/2024,19353.81983
2772,Business,Verified,Mombasa,746637,Machinery,926772.8831,4773.621032,Low,Transporter_C,Mombasa-Kampala,Taveta,At Customs,FALSE,10000,None,N/A,,-338.8878753
5931,Individual,Verified,Mombasa,681491,Vehicle,415598.9954,8642.228424,Medium,Transporter_B,Mombasa-Kampala,Busia,In Transit,FALSE,50000,None,N/A,,-1774.393348
7207,Business,Verified,Kisumu,963019,Vehicle,409518.2797,3399.621602,Medium,Transporter_A,Nairobi-Eldoret,Busia,At Customs,FALSE,10000,None,N/A,,-967.6172148
3733,Business,Verified,Nakuru,627956,Machinery,440983.323,6214.346665,High,Transporter_C,Nairobi-Eldoret,Busia,At Customs,TRUE,50000,Damage,Border,2/21/2024,89165.97655
1923,Individual,Verified,Mombasa,943595,Vehicle,150037.2169,1787.091112,High,Transporter_A,Nairobi-Eldoret,Busia,In Transit,TRUE,100000,None,N/A,,376.7018144
7881,Business,Unverified,Nakuru,241916,Textiles,848878.5093,7686.901456,High,Transporter_A,Nairobi-Kisumu,Taveta,In Transit,FALSE,100000,None,N/A,,1673.331648
5383,Business,Verified,Mombasa,243867,Electronics,125234.0806,9785.585905,Low,Transporter_B,Mombasa-Kampala,Namanga,At Customs,TRUE,50000,None,N/A,,2241.949484
2389,Business,Verified,Nakuru,784661,Vehicle,23746.52412,7165.163233,High,Transporter_C,Nairobi-Kisumu,Busia,In Transit,TRUE,0,Damage,Border,11/8/2023,35532.98189
6874,Business,Verified,Eldoret,473142,Vehicle,595369.1975,5837.179295,Low,Transporter_C,Nairobi-Kisumu,Malaba,At Customs,TRUE,10000,Theft,Warehouse,2/14/2024,7094.370934
6539,Business,Unverified,Nairobi,316987,Machinery,687398.4842,7607.607127,Medium,Transporter_B,Mombasa-Nairobi,Namanga,Delivered,TRUE,0,Theft,Border,9/16/2024,88319.88948
2855,Business,Verified,Eldoret,902630,Vehicle,212440.3033,9980.31047,Medium,Transporter_C,Mombasa-Nairobi,Namanga,In Transit,TRUE,50000,Theft,Warehouse,7/15/2024,21574.52137
4489,Business,Verified,Nakuru,289117,Vehicle,594308.2489,9409.218505,Medium,Transporter_A,Mombasa-Nairobi,Namanga,In Transit,FALSE,100000,Fraud,Warehouse,8/3/2024,66334.19498
8687,Business,Verified,Nakuru,347704,Machinery,530530.6649,6324.052373,High,Transporter_C,Nairobi-Kisumu,Taveta,Delivered,TRUE,50000,None,N/A,,-1038.194038
3490,Individual,Verified,Eldoret,557749,Furniture,73629.6172,8171.25113,Low,Transporter_B,Mombasa-Nairobi,Busia,In Transit,FALSE,50000,None,N/A,,1686.148609
3962,Individual,Verified,Nakuru,676968,Vehicle,387238.182,1323.303734,Medium,Transporter_C,Nairobi-Kisumu,Malaba,In Transit,TRUE,50000,Theft,Transit,10/29/2024,38413.73555
1966,Business,Verified,Kisumu,578874,Machinery,187384.2618,5633.169424,Medium,Transporter_C,Mombasa-Nairobi,Taveta,In Transit,FALSE,100000,None,N/A,,-3206.295519
5976,Business,Verified,Nairobi,974805,Textiles,151921.0738,3735.722042,High,Transporter_C,Mombasa-Nairobi,Malaba,At Customs,TRUE,50000,Theft,Warehouse,6/5/2024,61195.40707
1270,Business,Verified,Nakuru,522019,Vehicle,96318.18001,729.7802522,High,Transporter_A,Nairobi-Kisumu,Busia,At Customs,TRUE,0,Damage,Border,4/17/2024,25120.02497
1183,Business,Verified,Mombasa,744830,Machinery,54186.48863,5030.62176,Low,Transporter_A,Nairobi-Eldoret,Malaba,In Transit,TRUE,50000,None,N/A,,2803.484675
3808,Individual,Unverified,Nairobi,646278,Vehicle,633288.7151,9270.90916,High,Transporter_C,Nairobi-Kisumu,Taveta,Delivered,FALSE,100000,Theft,Border,7/19/2024,48020.34298
6962,Business,Verified,Mombasa,265233,Vehicle,581829.4799,9136.658394,Low,Transporter_A,Mombasa-Nairobi,Namanga,Delivered,TRUE,10000,Fraud,Border,3/3/2024,75172.83474
8999,Business,Verified,Nairobi,370318,Electronics,799509.5437,301.8350525,High,Transporter_C,Nairobi-Kisumu,Malaba,At Customs,TRUE,100000,Damage,Transit,5/13/2024,71875.78623
8725,Business,Verified,Mombasa,956710,Machinery,269231.6287,315.6529666,Low,Transporter_B,Mombasa-Nairobi,Taveta,Delivered,TRUE,50000,Fraud,Warehouse,9/13/2024,56699.76654
4610,Business,Verified,Kisumu,293171,Textiles,180755.6615,9221.08985,High,Transporter_C,Mombasa-Nairobi,Namanga,In Transit,TRUE,10000,Theft,Warehouse,3/24/2024,49817.57432
1692,Individual,Verified,Nakuru,502693,Electronics,19319.14183,5862.326728,Low,Transporter_B,Mombasa-Kampala,Namanga,In Transit,FALSE,10000,None,N/A,,-1055.461997
8354,Business,Verified,Kisumu,628878,Machinery,594939.684,2463.626912,Low,Transporter_C,Nairobi-Eldoret,Malaba,Delivered,TRUE,0,Damage,Border,10/21/2024,85424.53897
3672,Business,Unverified,Kisumu,184533,Textiles,741016.8054,4083.53039,Medium,Transporter_A,Mombasa-Kampala,Busia,In Transit,TRUE,100000,None,N/A,,1728.242659
4553,Individual,Verified,Kisumu,412178,Furniture,115978.9656,3389.532958,Medium,Transporter_B,Nairobi-Eldoret,Namanga,In Transit,FALSE,10000,Fraud,Warehouse,10/14/2024,8953.888967
1458,Business,Verified,Eldoret,506485,Furniture,855867.4461,3890.831645,High,Transporter_C,Nairobi-Kisumu,Namanga,At Customs,TRUE,0,Damage,Warehouse,7/3/2024,50459.85418
8548,Individual,Unverified,Nakuru,176668,Textiles,454007.2538,7471.113669,High,Transporter_B,Mombasa-Kampala,Malaba,At Customs,TRUE,10000,Theft,Transit,4/17/2024,97942.66256
1419,Business,Verified,Kisumu,697228,Vehicle,106326.5039,8846.165353,High,Transporter_B,Nairobi-Eldoret,Malaba,In Transit,TRUE,50000,None,N/A,,541.3412635
1596,Business,Unverified,Nairobi,127020,Furniture,623534.3371,1134.355335,Medium,Transporter_A,Mombasa-Nairobi,Busia,Unknown,TRUE,0,Theft,Border,1/5/2024,73105.0289
5285,Business,Verified,Eldoret,507039,Electronics,370073.6224,4756.464517,Medium,Transporter_B,Mombasa-Kampala,Taveta,At Customs,TRUE,50000,None,N/A,,-1409.1397
9967,Individual,Unverified,Kisumu,528960,Textiles,873491.8704,9392.792141,Low,Transporter_A,Mombasa-Kampala,Namanga,At Customs,FALSE,50000,None,N/A,,2694.845219
6997,Individual,Unverified,Nakuru,659347,Machinery,262632.8069,8209.293674,High,Transporter_B,Nairobi-Kisumu,Busia,In Transit,FALSE,0,None,N/A,,66.50021534
1968,Business,Verified,Mombasa,863001,Furniture,828815.1403,2915.253503,Medium,Transporter_B,Nairobi-Eldoret,Taveta,Delivered,FALSE,10000,Theft,Warehouse,2/3/2024,23273.37184
2449,Business,Unverified,Nakuru,168517,Textiles,582790.215,6105.465236,Medium,Transporter_A,Nairobi-Eldoret,Taveta,In Transit,TRUE,0,None,N/A,,-23.07350594
5000,Individual,Unverified,Nairobi,663728,Electronics,781808.7123,2881.440818,Low,Transporter_B,Mombasa-Kampala,Malaba,Delivered,TRUE,10000,Theft,Warehouse,9/5/2024,49823.10604
6543,Business,Verified,Eldoret,678322,Furniture,430170.3341,-46.89277081,Medium,Transporter_C,Nairobi-Kisumu,Busia,In Transit,TRUE,10000,Damage,Transit,9/21/2024,60700.44595
1899,Individual,Unverified,Kisumu,902983,Electronics,759344.5471,1590.361101,Medium,Transporter_C,Nairobi-Kisumu,Taveta,At Customs,TRUE,50000,None,N/A,,-306.7837806
8227,Business,Verified,Nakuru,711524,Furniture,451906.0435,612.1176106,Medium,Transporter_C,Nairobi-Eldoret,Taveta,In Transit,FALSE,10000,Fraud,Border,10/22/2024,58801.49369
1771,Business,Verified,Nairobi,298482,Furniture,307746.5021,6116.287314,High,Transporter_C,Mombasa-Kampala,Taveta,Delivered,TRUE,50000,None,N/A,,1239.660337
3282,Individual,Verified,Eldoret,697573,Vehicle,366008.5318,8403.920021,Low,Transporter_A,Nairobi-Kisumu,Malaba,In Transit,FALSE,50000,Fraud,Warehouse,2/19/2024,78491.78774
9043,Individual,Unverified,Mombasa,765924,Textiles,177863.0048,6037.129613,Medium,Transporter_A,Mombasa-Kampala,Busia,Delivered,TRUE,50000,None,N/A,,-687.301162
2998,Business,Verified,Eldoret,719074,Vehicle,947765.0307,2161.110405,Low,Transporter_C,Mombasa-Kampala,Malaba,Delivered,TRUE,10000,None,N/A,,1990.780622
6971,Business,Unverified,Kisumu,656494,Textiles,317764.8969,4348.705836,Low,Transporter_A,Nairobi-Eldoret,Taveta,In Transit,TRUE,0,None,N/A,,-1404.553104
